NKT,NKTscore,P,Pscore,Q,Qscore,S,Sscore,W,Wscore,kode_lelang,nama_paket,score,tahun_anggaran
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,14135106,Pemeliharaan Tanaman Sawit Perkebunan Rakyat,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1052437,Belanja Barang Untuk Diserahkan Kepada Masyarakat (1),0.4,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1386372,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Pendingin,0.4,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,1996200,PEMBANGUNAN JALAN LINGKUNGAN MAKAM KEDAWUNG KELURAHAN GEBANG KECAMATAN PATRANG,0.45,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1381495,Pengadaan cetak Rapor,0.4,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,1796200,PEMBANGUNAN JALAN LINGKUNGAN JL. AL IKHLAS KRAJAN KIDUL DESA BALUNG KULON KECAMATAN BALUNG,0.45,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2712386,Publikasi Pemulihan Citra Pariwisata Bali Terkait Bencana Erupsi Gunung Agung,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,6008034,Penurapan Outlet Situ Bahar dan Bangunan Pelimpah Rw.22 Kel.Sukamaju (lanjutan),0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,6877218,Revitalisasi HSRT di Provensi Sulawesi Selatan,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2307065,"Pengadaan Pemasangan Tugu, Pengukuran tugu, Pengukuran detil dan Pembuatan Buku Tugu Batas Kawasan Hutan Di Hutan Yeh Ayeh Prov. Bali",0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,5433036,Pengadaan Pupuk Urea 65% Kab.Jeneponto 1050 Ha,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2713217,Peningkatan Jl. Bani Hasan Desa Kedaton (Lanjutan),0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2341596,Peningkatan Saluran Drainase Kebon Agung RT.02 dan 03 Kel. Lempake,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,12051170,Pengadaan AC Gedung Perpustakaan,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2370246,Pengadaan Genset Puskesmas,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2397274,Peningkatan Ruas Jalan Purworejo Kec. Negeri katon,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,14055106,Pengadaan Mobiler Kantor Untuk Pemerintahan Gampong Dalam Kabupaten Nagan Raya,0.4,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1734200,PEMBANGUNAN JALAN LINGKUNGAN KARANGREJO RT: 001 - 002/ RW: 018 DESA PALERAN KECAMATAN UMBULSARI,0.4,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,2129200,PEMBANGUNAN JALAN LINGKUNGAN DUSUN SUMBER CANTING,0.45,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2624094,Rehabilitasi Jalan Mejobo - Batas Pati,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,983459,Penggadaan Lampu Sorot Gedung Kantor dan Fasilitas Umum,0.4,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1708287,Pengadaan pupuk fasilitasi bantuan sarana produksi untuk petani bawang merah Kab. Tegal,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,4414225,Pembangunan Sarana dan Prasarana DPRD Kota Tangerang Selatan,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,4568332,Pemagaran Kantor Kec. Singaparna Kab. Tasikmalaya,0.4,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1733200,PEMBANGUNAN JALAN LINGKUNGAN KARANGREJO RW: 21 DESA PALERAN KECAMATAN UMBULSARI,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,4583332,Peningkatan Mutu Pendidikan Anak Usia Dini Melalui Penyediaan Alat Permainan Edukatif (APE) Tematik Saintifik di Kab. Tasikmalaya (Banprov 2017),0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7730027,"Belanja yang akan diserahkan kepada masyarakat  Belanja Bibit dan Pakan Ternak Kabupaten Simalungun, Batubara dan Asahan",0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,14073106,Pengadaan Bibit Sapi Betina PO Untuk RASEUKI HAMBA Gampong Linggong Kecamatan Jangka Kabupaten Bireuen,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,14128106,"Pengadaan Bahan Kelengkapan KUBE Palawija di Kab. Aceh Barat, Aceh Jaya, Nagan Raya (Otsus Aceh)",0.25,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,701647,Perencanaan Sarana Air Bersih di Kampung Garusa Distrik Unurum Guay,0.45,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1284160,Pengadaan Pakaian Kerja lapangan Guru TK,0.25,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,2084200,PEMBANGUNAN JALAN LINGKUNGAN KARANG KEBON RT 1 RW 1 DESA SUMBERJATI KECAMATAN SILO,0.45,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,4103212,"Pengadaan Benih Karet Siap Tanam, Pupuk, Fungisida, Herbisida, Knapsack sprayer di Kabupaten Rokan Hilir",0.25,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,1111132,Pendataan Bangunan Non Gedung (Media Reklame),0.45,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1125090,Pengadaan Mesin Pompa Kolam Renang,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3263364,Peningkatan Jalan Batu Balai - Kantor Camat Long Mesangat A,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2405274,Pengadaan Bahan Material Peningkatan Kualitas Rumah Tidak Layak Huni Desa Bagelen,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3901097,Peningkatan Jalan Ladangan - Ongkol Padang,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1459517,"Lanjutan Peningkatan saluran Irigasi D.I Blang Palah, Kec. Peureulak Barat",0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1905200,PEMBANGUNAN JALAN LINGKUNGAN RT 01 RW 11 DUSUN PLALANGAN KELURAHAN BINTORO KECAMATAN PATRANG,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3292364,Pembangunan Sirkuit Balap Motor Sangatta,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,6946044,Pekerjaan Kontruksi Gedung Kantor Mako Polresta Bogor Kota,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,14103106,"Pengadaan Bahan Kelengkapan KUBE Menjahit Kabupaten Aceh Utara, Aceh Timur dan Aceh Tamiang",0.4,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2673217,Peningkatan Jl.Candi girang - SMEA Yapri - DPRD,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1349383,Pengadaan Buku Sarana Belajar Menulis Al-Qur&#039;an SD/MI dan SMP/MTs,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,7733027,Bantuan buku muatan lokal,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,33679014,Pengadaan Perangkat Command Center Keperluan Universitas Padjadjaran,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1270493,Belanja Modal Pengadaan Televisi,0.4,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1808200,PEMBANGUNAN JALAN LINGKUNGAN DUSUN GUMUKSARI DESA NOGOSARI KECAMATAN RAMBIPUJI,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2043311,Belanja Peralatan Pelayanan Paspor bagi WNI dan Pelayanan Paspor bagi Warga Negara Asing,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1644078,Pengadaan Aspal Coldmix Tahap II,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,8100039,Pengadaan peralatan kesehatan medis dan non medis pelayanan Diagnostik Terpadu (Belanja modal pengadaan alat-alat kesehatan non medis),0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1660441,Peningkatan Jalan Bangunsari,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1939304,"Pengaspalan Jalan Lorong Pelita Dusun IV sep. 500m x 2,5m dan Gg. Kurnia sep. 300m x 3m Dusun I Madrasah Desa Pulau Banyak Kec. Tanjung Pura",0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2364318,T.A Asuransi Kendaraan Dinas Roda Empat,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1746300,Pembangunan Saluran Drainase Purwojati - Trawas Tahap I,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,6011034,"Penurapan dan Normalisasi Kali Baru Rw.03, Kel.Jatijajar",0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,33636014,Belanja Modal Pengadaan Gordyn dan Karpet,0.4,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,1980200,PEMBANGUNAN JALAN LINGKUNGAN DSN. CURAH BUNTU,0.45,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2095440,Pemeliharaan Berkala Jalan Gunung Sapi,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,3249364,Pengadaan Bibit Kelapa Sawit Zona IV (ABT),0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,6937218,Pengadaan Meublair Asrama,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3314364,Pengawasan Teknis dan Review Design Pembangunan Jalan Simpang Pengadan - Karangan,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3115496,Pengadaan Buku Pendidikan Mata Pelajaran Matematika untuk SD Kelas IV dan V Kurikulum 2013,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,764621,Pekerjaan Konstruksi Peningkatan Jalan Kabupaten APBDP Paket I Ruas Jalan Taman Bhakti (0116),0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1975304,Lanjutan Pengaspalan dengan Hotmix Jalan Jend. Sudirman Dusun V dan I sep. 500m x 4m Desa Tanjung Jati Kec. Binjai,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,6755109,Pengadaan Bahan Makanan Mahasiswa Bulan Desember 2017 (Lelang Tidak Mengikat),0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,922395,Fasilitasi Kawasan Cabai (APBNP),0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,6965044,PENGEPAKAN DAN PENGIRIMAN SMR KAL. 5.56 MM,0.4,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1260362,-     Bahan operasional KR Baruna Jaya VIII,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2149200,Pengadaan Cetak Buku Raport dan Buku Induk,0.25,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,7091022,Perencanaan lanjutan pembangunan gedung BNN di Kota Batam,0.45,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3912097,Pengadaan Benih Nenas (APBNP) di Kabupaten Kubu Raya,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1901140,Peningkatan Jalan Rajawana - Rembang (STA Bodas - MTL Soedirman) (Lanjutan) (DAK),0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1310068,Pengadaan Peralatan Laboratorium/Bengkel (BOPTN),0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,4051212,Pengadaan Rehabilitasi Tanaman Cengkeh (Benih Cengkeh dan Pupuk NPK) di kabupaten Purwakarta dan Tasikmalaya Seluas 465 Ha- APBNP,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2721589,Peningkatan Jalan RE Martadinata,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1425488,Pengadaan PLTS Dusun Mengirau desa Nanga Ngeri,0.4,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,3000267,Belanja Perlengkapan Olahraga Selam,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,41075114,Perbaikan Dinding Penahan Tanah,0.25,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,3384361,Penyusunan DED Landskap Gelanggang Olah Raga (GOR) Kabupaten Pulau Morotai,0.45,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2502232,"Jalan Pualu Lawas - Pematang Kulim, Aspal 1.75 Km",0.25,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,1784418,Fasilitasi Bantuan Sarana Produksi Petai (bibit/benih),0.45,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1968254,Paket 2 (Dua) Pemeliharaan Gedung Kantor dan Rumah Dinas Kejaksaan Kab. Pealalawan,0.4,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2917098,Pengadaan Zona Selamat Sekolah (ZoSS),0.4,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1818285,Pengadaan Komputer PC dan Notebook,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1113090,Pembangunan/penyediaan IPAL Pusk. Purwoharjo,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,7186198,Perencanaan Teknis Pembangunan Sarana dan Prasarana Pemerintah di Jalan Akhmad Muksin Timbau (Gedung B dan C),0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2666217,Pemeliharaan Jl. Serma A. Tamimi Rahman,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1734300,Belanja Peningkatan Jalan Pucuk - Brejel Tahap III ( Silpa DAK 2016),0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,18648047,Pengadaan Peralatan dan Meubelair Kantor,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2362318,Pengadaan Meubelair Kantor dan Siswa,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2251430,Pemeliharaan Perkerasan Jalan Ruas Mondoe - Anggondara Desa Wawowonua,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1460517,"(Sisa Silpa OTSUS 2014 - 2016) Pengadaan Pompanisasi 8 Inchi 3 unit untuk Desa Cek Mbon (Peureulak), Blang Seunong (Pante Bidari) dan Keumuneng (Idi Tunong)",0.4,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,3845173,Belanja Modal Peralatan dan Mesin Pengadaan Peralatan Jaringan Software dan Server,0.4,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2498232,DED. Jembatan Tj. Berulak,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,33523127,Pengadaan Perangkat Pencetakan KTP el,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,4101253,Rehabilitasi Jalan Wanasalam - Bantarwaru,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,41042114,Subsidi ANgkutan Penyeberangan Jarak Jauh Lintas Jakarta - Surabaya (Paket C),0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1095625,Study Kelayakan (Feasibility Study) Pengembangan RSU Teungku Peukan Kabupaten Aceh Barat Daya,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2702386,Pengayaan Lisensi Penggunaan (Useright) Materi 360 pada Situs Pariwisata Indonesia,0.25,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,1112132,Belanja Konsultan Perencanaan Tahun 2018,0.45,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,1357270,Pembuatan DED Gedung Pengujian Kendaraan Bermotor,0.45,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,12138170,Gedung Balai Nikah SBSN,0.25,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,883595,Pengawasan Teknis Gedung Kantor DPRK,0.45,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,2135200,PEMBANGUNAN JALAN LINGKUNGAN MASJID AL HIKMAH KRAJAN TENGAH DESA BALUNG KULON KECAMATAN BALUNG,0.45,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1813200,PEMBANGUNAN JALAN LINGKUNGAN DUSUN SEPURAN RT 1 RW 19 DESA SUMBERJATI KECAMATAN SILO,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,8105039,Pekerjaan Fisik Pembangunan Gedung Satker SNVT dan Satker SKPD Provinsi Riau (Tahap I),0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1124090,Pembangunan/penyediaan IPAL Pusk. Randudongkal,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1248412,Pengaspalan Jalan di Dusun Kampung Baru Desa Sosopan Kecamatan Kotapinang,0.4,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,1744200,PEMBANGUNAN JALAN LINGKUNGAN RT 02 RW 21 LINGKUNGAN SAWAHAN CANTIKAN KELURAHAN KEPATIHAN KECAMATAN KALIWATES,0.45,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,5425036,Pengadaan Benih Pala di Kab.Wajo 200 Ha,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,4120253,Rehabilitasi Jalan Talaga Kulon - Sangiang,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,12100170,PENGADAAN MEUBELAIR DAN PERALATAN GEDUNG KULIAH,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2352318,Perahu Ketingting dan Mesin Ketingting,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2671386,Longstay and Migration Fair Jepang,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7693027,Pengadaan Sarana dan Prasarana Wisma/Mess Yogyakarta,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1110050,Pengadaan Meubelair,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2693386,Sales Mission Penjualan Paket Wisata di Wilayah Asia Pasifik,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,329653,Akses Landasan Tahap I,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3305364,Pembangunan Jalan Kawasan Stadion GOR Kudungga Sangatta,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7175198,Fisik Lanjutan Peningkatan Jalan Awang Long - Jalan Darmawan Desa Kota Bangun Ilir,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1983304,Pengaspalan Jalan dengan Hotmix Sentle Band Alun - Alun T. Amir Hamzah sep. 758m Kec. Stabat,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,4628260,Pengadaan Control Unit,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,18553047,Pemeliharaan Gedung Pendidikan,0.4,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,1093625,Perencanaan Pembangunan Jethy Kuala Lama Muda  (Lanjutan),0.45,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,4093253,Rehabilitasi Jalan Sukajadi - Kepuh,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,622392,Belanja Modal Peralatan dan Mesin - Pengadaan Meubelair,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2250430,Perkerasan Jalan Ruas Lapuko - Tambolosu,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,14130106,"Pengadaan Bahan Kelengkapan KUBE Perbengkelan dan Perabotan Kab. Aceh Barat, Aceh Jaya, Nagan Raya (Otsus Aceh)",0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,6107012,Pembanungan Infrastruktur Pembasahan Gambut Sumur Bor di Kalteng - Pengadaan Selang Pelontar dan Jet Nozzle,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,607384,"Kerjasama dengan media sosial dalam rangka promosi investasi Google, Facebook, Twitter, Youtube, dan Linkedln",0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7737027,Pengadaan Meja Kerja ASN,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,14138106,Pengadaan Becak Mesin Roda Tiga Untuk Eks Kombatan/Masyarakat Korban konflik,0.4,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,7782252,Pengadaan Rak Besi Tahap II,0.4,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,33647014,Pengadaan Customisasi Perangkat TIK Mobile Command Center,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1971104,Konstruksi Pekerjaan Peningkatan Jalan Manunggal I,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,7761252,Pengadaan Perangkat Pengolah Data dan Komunikasi,0.4,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,2054304,Perencanaan Teknis Pembangunan Kantor Dinas Kependudukan dan Pencatatan Sipil Kabupaten Langkat,0.45,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2643094,Rehabilitasi Jalan Mlatinorowito-Rendeng 1,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,4108253,Rehabilitasi Akses Jalan Wisata Gunung Karang,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2708386,Sistem Manajemen Data Base Pengembangan Sadar Wisata dan Sapta Pesona di Destinasi Pariwisata,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2587191,PENGADAAN ALAT STUDIO RUANG PERTEMUAN,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,3328364,"Peningkatan jalan/ drainase jalan Perhubungan RT. 06 - 07 jalan kakaktua, jalan merak desa cipta graha Kab. Kutai Timur",0.4,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,12074170,Peningkatan Akses Mutu Relevansi dan Daya Saing Pendidikan Tinggi Keagamaan Islam (Penggunaan Saldo) Fakultas Psikologi,0.4,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,3580111,Belanja modal pengadaan peralatan pemadam kebakaran,0.4,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,9841352,Kajian Menu dan Standar Biaya Pemberian Permakanan Untuk PMKS,0.45,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1905116,Pengadaan Kendaraan Dinas,0.4,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2294065,"Album Warkah, Buku Tanah dan Surat Ukur (Optimalisasi)",0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1795285,Belanja Modal Pengadaan Jetsky,0.25,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2104440,Belanja Modal Pengadaan Video Wall Display + Bracket,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,193224,Pengadaan Meubelair Pendukung Pembelajaran FKIP Universitas Tanjungpura,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2684386,Penyelenggaraan RAKORNAS,0.25,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,2724217,"Perencanaan Teknis Jalan dan&amp;#xd;
Jembatan I",0.45,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1076164,Pembangunan Videotron,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,41014114,Pengadaan Software  Simulasi Pergerakan Penumpang Pada Simpul Transportasi,0.4,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,7194198,Perencanaan Jalan Desa Selerong ke Desa Lebaho Ulaq Kecamatan Kota Bangun,0.45,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,6902218,Pengadaan Mesin Genset untuk cadangan mesin pakan,0.4,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,41034114,Perbaikan AC Central pada Terminal Lantai 2 dan Area Checkin Counter 1 (satu) Paket,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,5962013,Pengadaan dan Pemasangan LPJ Listrik,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1945304,Pembuatan Bubusan Plat Beton Dusun III uk. 6m x 1m (4 unit) Desa Baja Kuning Kec. Tanjung Pura,0.4,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2118200,PEMBANGUNAN JALAN LINGKUNGAN DSN. KARANGTEMPLEK DESA ANDONGSARI KEC. AMBULU,0.4,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1780418,Fasilitasi Bantuan Sarana Produksi Jengkol (Pupuk Organik),0.4,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,1088313,REVIEW DED 7 (TUJUH) INDIKATOR PENINGKATAN KAWASAN KUMUH MUKTI PALAS,0.45,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,14074106,"Pengadaan Bibit Sapi Betina PO Untuk JUANG BERSAMA Gampong Pulo Kiton, Kecamatan Kota Juang Kabupaten Bireuen",0.4,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2126200,Pengadaan Traffic Light (TL) Simpang 4 Yonif 515,0.4,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2406274,Pengadaan Bahan Material Peningkatan Kualitas Rumah Tidak Layak Huni Desa Bernung,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,41129114,Pemasangan Box Girder pada Pembangunan Jalan KA Layang antara Medan-Bandar Khalipah Lintas Medan-Kualanamu (Lelang Tidak Mengikat),0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2526339,Pengadaan Sound System Ranting Pramuka / Kwarcab Kuningan,0.4,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,2050304,Perencanaan Teknis Pembuatan Jembatan Rangka Sekoci uk. 100m x 6m Desa Sekoci Kec. Besitang,0.45,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1250399,Pengadaan Storage untuk Penyimpanan Data KSP,0.25,2017
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,4355237,Pengadaan Alat Komunikasi Radio FM dan Peralatan Pemancar FM,0.4,2017
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,192224,Pengadaan Pemasangan Daya dan Instalasi Jaringan Listrik Universitas Tanjungpura,0.25,2017
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,1349233,Pengawasan Lintasan Atletik dan Lapangan Bola Kaki,0.45,2017
